source	owner	status	retail_named	named_exact	named_missing	named_mismatch	retail_anonymous	anonymous_covered	retail_typedefs	typedefs_covered	source_extra_named	retail_duplicate_named	source_extra_anonymous	source_extra_typedefs	retail_duplicate_typedefs	source_duplicate_typedefs	detail
recon/frontend/common/feapp.cpp	FEApp.obj	DIFF	171	171	0	0	2	2	468	403	376	3	10	434	237	436	named_extra=AICop_RoadBlockState,AIDataRecord_RecordMethod_t,AIDataRecord_WhichRecord_t,AIHigh_CopGameType_t,AIHigh_tAttackMode,AIHigh_tDriveAwayMode,Gear_t,MANAGERTASK,PRODUCTLOC,PinkSlipsCarSelectState,PinkSlipsErrorCode,VALIDITY,VIDEOSTATE,Weather_tState,Wingman_Role,blockadeMode_t,copType,crimeType,cruiseMode_t,eRampType,forceFocus_t,s_type,stateType_t,tCarListType,tCarStatType,tCheatCode,tFront_ProcessingType,tMenuTextState,tMenuTextType,tPMenuCommandType,tPlayer,tScreenCongratsMessage; retail_duplicate_named=tMenux1,tScreenx1,BO_tNewtonObjx1; anonymous_extra=ENTAG:4x1,ENTAG:4x1,ENTAG:4x1,ENTAG:4x1,ENTAG:4x1,STRTAG:8x1,STRTAG:216x1,STRTAG:512x1; typedef_count_missing=FE3d_zUV:STRUCTx1,Transformer_zUV:STRUCTx1,Transformer_zOverlay:STRUCTx1,COORD16:STRUCTx1,Trk_Quad:STRUCTx1,Draw_CarVertex:STRUCTx1,PCOORD16:STRUCTx1,Draw_PrimStruct:STRUCTx1,Transformer_zFacet:STRUCTx1,tTierInfo:STRUCTx1,Draw_SVertex:STRUCTx1,Draw_tPixMap:STRUCTx1,Sched_tFunctionSchedule:STRUCTx1,tCompetitor:STRUCTx1,Draw_tCacheHeader:STRUCTx1,tCarLineup:STRUCTx1,tDrawShapeExtended:STRUCTx1,Transformer_zObj:STRUCTx1,tListIteratorCar:STRUCTx1,tMenuItem:STRUCTx11,FE3d_zObj:STRUCTx1,FE3d_zFacet:STRUCTx1,tBlankMenuItemGoToMenuNFS4Button:STRUCTx1,GameSetup_tPerpData:STRUCTx1,tTourneyInfo:STRUCTx2,GameSetup_tControllerData:STRUCTx1,tMenu:STRUCTx2,DRender_tCalcView:STRUCTx1,tDialogBase:STRUCTx1,Car_tStats:STRUCTx1,GameSetup_tUserSetting:STRUCTx1,tCarInfo:STRUCTx1; typedefs_extra=tMemIcon:ARY ARY ARY CHAR,CarLogic_tObservations:ARY ARY INT,FEMATRIX:ARY ARY INT,Night_tCopLightingTable:ARY ARY UCHAR,Night_tLightingTable:ARY ARY UCHAR,FEVECTOR:ARY INT,tPItemList:ARY PTR STRUCT,tTextLocation:ARY SHORT,tArrowLocation:ARY SHORT,Night_tWeatherLightingTable:ARY UCHAR,DECDCTTAB:ARY USHORT,AICop_RoadBlockState:ENUM,AIDataRecord_RecordMethod_t:ENUM,AIDataRecord_WhichRecord_t:ENUM,AIHigh_CopGameType_t:ENUM,AIHigh_tAttackMode:ENUM,AIHigh_tDriveAwayMode:ENUM,Gear_t:ENUM,MANAGERTASK:ENUM,PRODUCTLOC:ENUM,PinkSlipsCarSelectState:ENUM,PinkSlipsErrorCode:ENUM,VALIDITY:ENUM,VIDEOSTATE:ENUM,Weather_tState:ENUM,Wingman_Role:ENUM,blockadeMode_t:ENUM,copType:ENUM,crimeType:ENUM,cruiseMode_t:ENUM,eRampType:ENUM,forceFocus_t:ENUM; retail_duplicate_typedefs=237; source_duplicate_typedefs=436
recon/frontend/common/feaudio.cpp	Feaudio.obj	DIFF	91	91	0	0	2	2	231	198	455	2	9	516	84	372	named_extra=AICop_RoadBlockState,AIDataRecord_RecordMethod_t,AIDataRecord_WhichRecord_t,AIHigh_CopGameType_t,AIHigh_tAttackMode,AIHigh_tDriveAwayMode,Gear_t,MANAGERTASK,PRODUCTLOC,PinkSlipsCarSelectState,PinkSlipsErrorCode,VALIDITY,VIDEOSTATE,Weather_tState,Wingman_Role,blockadeMode_t,copType,crimeType,cruiseMode_t,eRampType,forceFocus_t,s_type,stateType_t,tAppCommand,tCarClassType,tCarListType,tCarModels,tCarNameLength,tCarStatType,tCheatCode,tFront_ProcessingType,tInputKeyType; retail_duplicate_named=BO_tNewtonObjx1,tMenux1; anonymous_extra=ENTAG:4x1,ENTAG:4x1,ENTAG:4x1,ENTAG:4x1,ENTAG:4x1,STRTAG:8x1,STRTAG:216x1,STRTAG:512x1; typedef_count_missing=Transformer_zUV:STRUCTx1,Transformer_zOverlay:STRUCTx1,COORD16:STRUCTx1,Trk_Quad:STRUCTx1,Draw_CarVertex:STRUCTx1,PCOORD16:STRUCTx1,Draw_PrimStruct:STRUCTx1,Transformer_zFacet:STRUCTx1,Draw_SVertex:STRUCTx1,Draw_tPixMap:STRUCTx1,Sched_tFunctionSchedule:STRUCTx1,Draw_tCacheHeader:STRUCTx1,Transformer_zObj:STRUCTx1,tMenuItem:STRUCTx11,GameSetup_tPerpData:STRUCTx1,GameSetup_tControllerData:STRUCTx1,tMenu:STRUCTx5,DRender_tCalcView:STRUCTx1,GameSetup_tUserSetting:STRUCTx1; typedefs_extra=tMemIcon:ARY ARY ARY CHAR,CarLogic_tObservations:ARY ARY INT,FEMATRIX:ARY ARY INT,Night_tCopLightingTable:ARY ARY UCHAR,Night_tLightingTable:ARY ARY UCHAR,FEVECTOR:ARY INT,tPItemList:ARY PTR STRUCT,tTextLocation:ARY SHORT,tArrowLocation:ARY SHORT,tSaveRecords:ARY STRUCT,Night_tWeatherLightingTable:ARY UCHAR,DECDCTTAB:ARY USHORT,AICop_RoadBlockState:ENUM,AIDataRecord_RecordMethod_t:ENUM,AIDataRecord_WhichRecord_t:ENUM,AIHigh_CopGameType_t:ENUM,AIHigh_tAttackMode:ENUM,AIHigh_tDriveAwayMode:ENUM,Gear_t:ENUM,MANAGERTASK:ENUM,PRODUCTLOC:ENUM,PinkSlipsCarSelectState:ENUM,PinkSlipsErrorCode:ENUM,VALIDITY:ENUM,VIDEOSTATE:ENUM,Weather_tState:ENUM,Wingman_Role:ENUM,blockadeMode_t:ENUM,copType:ENUM,crimeType:ENUM,cruiseMode_t:ENUM,eRampType:ENUM; retail_duplicate_typedefs=84; source_duplicate_typedefs=372
recon/frontend/common/fecars.cpp	FECars.obj	DIFF	69	69	0	0	2	2	331	268	477	1	9	547	215	481	named_extra=AICop_RoadBlockState,AIDataRecord_RecordMethod_t,AIDataRecord_WhichRecord_t,AIHigh_CopGameType_t,AIHigh_tAttackMode,AIHigh_tDriveAwayMode,AIScript_tAIReaction,AIScript_tPlayAction,Gear_t,MANAGERTASK,PRODUCTLOC,PinkSlipsCarSelectState,PinkSlipsErrorCode,Udff_tAccessType,VALIDITY,VIDEOSTATE,Weather_tState,Wingman_Role,blockadeMode_t,copType,crimeType,cruiseMode_t,donutMode_t,eRampType,forceFocus_t,s_type,speechIntensityType,speechModeType,speechSourceType,stateType_t,tAppCommand,tCarStatType; retail_duplicate_named=tMenux1; anonymous_extra=ENTAG:4x1,ENTAG:4x1,ENTAG:4x1,ENTAG:4x1,ENTAG:4x1,STRTAG:8x1,STRTAG:216x1,STRTAG:512x1; typedef_count_missing=COORD16:STRUCTx1,Draw_CarVertex:STRUCTx1,PCOORD16:STRUCTx1,Draw_PrimStruct:STRUCTx1,tTierInfo:STRUCTx1,Draw_SVertex:STRUCTx1,Draw_tPixMap:STRUCTx1,tCompetitor:STRUCTx1,Draw_tCacheHeader:STRUCTx1,tCarLineup:STRUCTx1,tListIteratorCar:STRUCTx1,tMenuItem:STRUCTx11,GameSetup_tPerpData:STRUCTx1,tTourneyInfo:STRUCTx2,GameSetup_tControllerData:STRUCTx1,tMenu:STRUCTx5,DRender_tCalcView:STRUCTx1,GameSetup_tUserSetting:STRUCTx1,tCarInfo:STRUCTx9,tTournamentManager:STRUCTx14,tCarManager:STRUCTx7; typedefs_extra=tMemIcon:ARY ARY ARY CHAR,CarLogic_tObservations:ARY ARY INT,FEMATRIX:ARY ARY INT,Night_tCopLightingTable:ARY ARY UCHAR,Night_tLightingTable:ARY ARY UCHAR,FEVECTOR:ARY INT,AIPerson_tGlueTable:ARY INT,tPItemList:ARY PTR STRUCT,tTextLocation:ARY SHORT,tArrowLocation:ARY SHORT,Car_tAccTable:ARY SHORT,AIScript_tScriptData:ARY STRUCT,tSaveRecords:ARY STRUCT,Night_tWeatherLightingTable:ARY UCHAR,DECDCTTAB:ARY USHORT,AICop_RoadBlockState:ENUM,AIDataRecord_RecordMethod_t:ENUM,AIDataRecord_WhichRecord_t:ENUM,AIHigh_CopGameType_t:ENUM,AIHigh_tAttackMode:ENUM,AIHigh_tDriveAwayMode:ENUM,AIScript_tAIReaction:ENUM,AIScript_tPlayAction:ENUM,Gear_t:ENUM,MANAGERTASK:ENUM,PRODUCTLOC:ENUM,PinkSlipsCarSelectState:ENUM,PinkSlipsErrorCode:ENUM,Udff_tAccessType:ENUM,VALIDITY:ENUM,VIDEOSTATE:ENUM,Weather_tState:ENUM; retail_duplicate_typedefs=215; source_duplicate_typedefs=481
recon/frontend/common/fecheats.cpp	FECheats.obj	DIFF	112	112	0	0	2	2	308	239	434	3	9	494	139	366	named_extra=AICop_RoadBlockState,AIDataRecord_RecordMethod_t,AIDataRecord_WhichRecord_t,AIHigh_CopGameType_t,AIHigh_tAttackMode,AIHigh_tDriveAwayMode,Gear_t,MANAGERTASK,PRODUCTLOC,PinkSlipsCarSelectState,PinkSlipsErrorCode,VALIDITY,VIDEOSTATE,Weather_tState,Wingman_Role,blockadeMode_t,copType,crimeType,cruiseMode_t,eRampType,forceFocus_t,s_type,stateType_t,tAppCommand,tCarListType,tCarStatType,tFront_ProcessingType,tMenuTextState,tMenuTextType,tPMenuCommandType,tPlayer,tScreenCongratsMessage; retail_duplicate_named=tMenux1,tScreenx1,BO_tNewtonObjx1; anonymous_extra=ENTAG:4x1,ENTAG:4x1,ENTAG:4x1,ENTAG:4x1,ENTAG:4x1,STRTAG:8x1,STRTAG:216x1,STRTAG:512x1; typedef_count_missing=Transformer_zUV:STRUCTx1,Transformer_zOverlay:STRUCTx1,COORD16:STRUCTx1,Trk_Quad:STRUCTx1,Draw_CarVertex:STRUCTx1,PCOORD16:STRUCTx1,Draw_PrimStruct:STRUCTx1,Transformer_zFacet:STRUCTx1,tTierInfo:STRUCTx1,Draw_SVertex:STRUCTx1,Draw_tPixMap:STRUCTx1,Sched_tFunctionSchedule:STRUCTx1,tCompetitor:STRUCTx1,Draw_tCacheHeader:STRUCTx1,tCarLineup:STRUCTx1,Transformer_zObj:STRUCTx1,tMenuItem:STRUCTx11,tShapeInformation:STRUCTx1,GameSetup_tPerpData:STRUCTx1,tTourneyInfo:STRUCTx2,GameSetup_tControllerData:STRUCTx1,tScreen:STRUCTx2,tMenu:STRUCTx5,DRender_tCalcView:STRUCTx1,tDialogBase:STRUCTx5,tDialogMessageString:STRUCTx1,tDialogMessageStringWithTimeout:STRUCTx1,Car_tStats:STRUCTx1,GameSetup_tUserSetting:STRUCTx1,tCarInfo:STRUCTx1,tDialogHelp:STRUCTx4,tTournamentManager:STRUCTx14; typedefs_extra=tMemIcon:ARY ARY ARY CHAR,CarLogic_tObservations:ARY ARY INT,FEMATRIX:ARY ARY INT,Night_tCopLightingTable:ARY ARY UCHAR,Night_tLightingTable:ARY ARY UCHAR,FEVECTOR:ARY INT,tPItemList:ARY PTR STRUCT,tTextLocation:ARY SHORT,tArrowLocation:ARY SHORT,Night_tWeatherLightingTable:ARY UCHAR,DECDCTTAB:ARY USHORT,AICop_RoadBlockState:ENUM,AIDataRecord_RecordMethod_t:ENUM,AIDataRecord_WhichRecord_t:ENUM,AIHigh_CopGameType_t:ENUM,AIHigh_tAttackMode:ENUM,AIHigh_tDriveAwayMode:ENUM,Gear_t:ENUM,MANAGERTASK:ENUM,PRODUCTLOC:ENUM,PinkSlipsCarSelectState:ENUM,PinkSlipsErrorCode:ENUM,VALIDITY:ENUM,VIDEOSTATE:ENUM,Weather_tState:ENUM,Wingman_Role:ENUM,blockadeMode_t:ENUM,copType:ENUM,crimeType:ENUM,cruiseMode_t:ENUM,eRampType:ENUM,forceFocus_t:ENUM; retail_duplicate_typedefs=139; source_duplicate_typedefs=366
recon/frontend/common/fecredits.cpp	FECredits.obj	DIFF	105	105	0	0	2	2	282	236	441	3	9	502	121	383	named_extra=AICop_RoadBlockState,AIDataRecord_RecordMethod_t,AIDataRecord_WhichRecord_t,AIHigh_CopGameType_t,AIHigh_tAttackMode,AIHigh_tDriveAwayMode,Gear_t,MANAGERTASK,PRODUCTLOC,PinkSlipsCarSelectState,PinkSlipsErrorCode,VALIDITY,VIDEOSTATE,Weather_tState,Wingman_Role,blockadeMode_t,copType,crimeType,cruiseMode_t,eRampType,forceFocus_t,s_type,stateType_t,tAppCommand,tCarClassType,tCarListType,tCarStatType,tCheatCode,tFront_ProcessingType,tInputKeyType,tMenuTextState,tMenuTextType; retail_duplicate_named=tMenux1,tScreenx1,BO_tNewtonObjx1; anonymous_extra=ENTAG:4x1,ENTAG:4x1,ENTAG:4x1,ENTAG:4x1,ENTAG:4x1,STRTAG:8x1,STRTAG:216x1,STRTAG:512x1; typedef_count_missing=Transformer_zUV:STRUCTx1,Transformer_zOverlay:STRUCTx1,COORD16:STRUCTx1,Trk_Quad:STRUCTx1,Draw_CarVertex:STRUCTx1,PCOORD16:STRUCTx1,Draw_PrimStruct:STRUCTx1,Transformer_zFacet:STRUCTx1,Draw_SVertex:STRUCTx1,Draw_tPixMap:STRUCTx1,Sched_tFunctionSchedule:STRUCTx1,Draw_tCacheHeader:STRUCTx1,tDrawShapeExtended:STRUCTx1,Transformer_zObj:STRUCTx1,tMenuItem:STRUCTx11,GameSetup_tPerpData:STRUCTx1,tCreditManager:STRUCTx1,GameSetup_tControllerData:STRUCTx1,tScreen:STRUCTx2,tMenu:STRUCTx5,DRender_tCalcView:STRUCTx1,tDialogBase:STRUCTx5,tDialogMessageString:STRUCTx2,GameSetup_tUserSetting:STRUCTx1,tCarInfo:STRUCTx1,tCarManager:STRUCTx1; typedefs_extra=tMemIcon:ARY ARY ARY CHAR,CarLogic_tObservations:ARY ARY INT,FEMATRIX:ARY ARY INT,Night_tCopLightingTable:ARY ARY UCHAR,Night_tLightingTable:ARY ARY UCHAR,FEVECTOR:ARY INT,tPItemList:ARY PTR STRUCT,tTextLocation:ARY SHORT,tArrowLocation:ARY SHORT,tSaveRecords:ARY STRUCT,Night_tWeatherLightingTable:ARY UCHAR,DECDCTTAB:ARY USHORT,AICop_RoadBlockState:ENUM,AIDataRecord_RecordMethod_t:ENUM,AIDataRecord_WhichRecord_t:ENUM,AIHigh_CopGameType_t:ENUM,AIHigh_tAttackMode:ENUM,AIHigh_tDriveAwayMode:ENUM,Gear_t:ENUM,MANAGERTASK:ENUM,PRODUCTLOC:ENUM,PinkSlipsCarSelectState:ENUM,PinkSlipsErrorCode:ENUM,VALIDITY:ENUM,VIDEOSTATE:ENUM,Weather_tState:ENUM,Wingman_Role:ENUM,blockadeMode_t:ENUM,copType:ENUM,crimeType:ENUM,cruiseMode_t:ENUM,eRampType:ENUM; retail_duplicate_typedefs=121; source_duplicate_typedefs=383
recon/frontend/common/fedialog.cpp	FEDialog.obj	DIFF	171	171	0	0	2	2	473	408	375	4	9	432	242	435	named_extra=AICop_RoadBlockState,AIDataRecord_RecordMethod_t,AIDataRecord_WhichRecord_t,AIHigh_CopGameType_t,AIHigh_tAttackMode,AIHigh_tDriveAwayMode,Gear_t,PinkSlipsCarSelectState,PinkSlipsErrorCode,VALIDITY,VIDEOSTATE,Weather_tState,Wingman_Role,blockadeMode_t,copType,crimeType,cruiseMode_t,eRampType,forceFocus_t,s_type,stateType_t,tAppCommand,tCarListType,tCarStatType,tCheatCode,tFront_ProcessingType,tMenuTextState,tMenuTextType,tPMenuCommandType,tScreenCongratsMessage,tScreen_TransitionType,tSmallSpinningThing; retail_duplicate_named=tMenux1,tScreenx1,BO_tNewtonObjx1,TCBx1; anonymous_extra=ENTAG:4x1,ENTAG:4x1,ENTAG:4x1,ENTAG:4x1,ENTAG:4x1,STRTAG:8x1,STRTAG:216x1,STRTAG:512x1; typedef_count_missing=Transformer_zUV:STRUCTx1,Transformer_zOverlay:STRUCTx1,COORD16:STRUCTx1,Trk_Quad:STRUCTx1,Draw_CarVertex:STRUCTx1,PCOORD16:STRUCTx1,Draw_PrimStruct:STRUCTx1,Transformer_zFacet:STRUCTx1,tTierInfo:STRUCTx1,Draw_SVertex:STRUCTx1,Draw_tPixMap:STRUCTx1,Sched_tFunctionSchedule:STRUCTx1,tCompetitor:STRUCTx1,Draw_tCacheHeader:STRUCTx1,tCarLineup:STRUCTx1,Transformer_zObj:STRUCTx1,tListIteratorCar:STRUCTx1,tMenuItem:STRUCTx11,tShapeInformation:STRUCTx1,tBlankMenuItemGoToMenuNFS4Button:STRUCTx1,GameSetup_tPerpData:STRUCTx1,tTourneyInfo:STRUCTx2,GameSetup_tControllerData:STRUCTx1,tScreen:STRUCTx2,tMenu:STRUCTx4,DRender_tCalcView:STRUCTx1,tDialogMessageStringWithTimeout:STRUCTx1,GameSetup_tUserSetting:STRUCTx1,tCarInfo:STRUCTx1,tDialogHelp:STRUCTx2,tCredit:STRUCTx1,tTournamentManager:STRUCTx14; typedefs_extra=tMemIcon:ARY ARY ARY CHAR,CarLogic_tObservations:ARY ARY INT,FEMATRIX:ARY ARY INT,Night_tCopLightingTable:ARY ARY UCHAR,Night_tLightingTable:ARY ARY UCHAR,FEVECTOR:ARY INT,tPItemList:ARY PTR STRUCT,tTextLocation:ARY SHORT,tArrowLocation:ARY SHORT,Night_tWeatherLightingTable:ARY UCHAR,DECDCTTAB:ARY USHORT,AICop_RoadBlockState:ENUM,AIDataRecord_RecordMethod_t:ENUM,AIDataRecord_WhichRecord_t:ENUM,AIHigh_CopGameType_t:ENUM,AIHigh_tAttackMode:ENUM,AIHigh_tDriveAwayMode:ENUM,Gear_t:ENUM,PinkSlipsCarSelectState:ENUM,PinkSlipsErrorCode:ENUM,VALIDITY:ENUM,VIDEOSTATE:ENUM,Weather_tState:ENUM,Wingman_Role:ENUM,blockadeMode_t:ENUM,copType:ENUM,crimeType:ENUM,cruiseMode_t:ENUM,eRampType:ENUM,forceFocus_t:ENUM,s_type:ENUM,stateType_t:ENUM; retail_duplicate_typedefs=242; source_duplicate_typedefs=435
recon/frontend/common/fefades.cpp	fefades.obj	OK	35	35	0	0	2	2	89	81	0	0	0	0	8	0	typedef_count_missing=COORD16:STRUCTx1,Draw_CarVertex:STRUCTx1,PCOORD16:STRUCTx1,Draw_PrimStruct:STRUCTx1,Draw_SVertex:STRUCTx1,Draw_tPixMap:STRUCTx1,Draw_tCacheHeader:STRUCTx1,DRender_tCalcView:STRUCTx1; retail_duplicate_typedefs=8
recon/frontend/common/feinput.cpp	FEInput.obj	DIFF	55	55	0	0	2	2	154	125	491	1	9	561	52	363	named_extra=AICop_RoadBlockState,AIDataRecord_RecordMethod_t,AIDataRecord_WhichRecord_t,AIHigh_CopGameType_t,AIHigh_tAttackMode,AIHigh_tDriveAwayMode,AIScript_tAIReaction,AIScript_tPlayAction,Gear_t,MANAGERTASK,PRODUCTLOC,PinkSlipsCarSelectState,PinkSlipsErrorCode,Udff_tAccessType,VALIDITY,VIDEOSTATE,Weather_tState,Wingman_Role,blockadeMode_t,copType,crimeType,cruiseMode_t,donutMode_t,eRampType,forceFocus_t,s_type,speechIntensityType,speechModeType,speechSourceType,stateType_t,tAppCommand,tCarClassType; retail_duplicate_named=tMenux1; anonymous_extra=ENTAG:4x1,ENTAG:4x1,ENTAG:4x1,ENTAG:4x1,ENTAG:4x1,STRTAG:8x1,STRTAG:216x1,STRTAG:512x1; typedef_count_missing=COORD16:STRUCTx1,Draw_CarVertex:STRUCTx1,PCOORD16:STRUCTx1,Draw_PrimStruct:STRUCTx1,Draw_SVertex:STRUCTx1,Draw_tPixMap:STRUCTx1,Draw_tCacheHeader:STRUCTx1,tMenuItem:STRUCTx11,GameSetup_tPerpData:STRUCTx1,GameSetup_tControllerData:STRUCTx1,tMenu:STRUCTx5,DRender_tCalcView:STRUCTx1,GameSetup_tUserSetting:STRUCTx1,tCarInfo:STRUCTx1,tCarManager:STRUCTx1; typedefs_extra=tMemIcon:ARY ARY ARY CHAR,CarLogic_tObservations:ARY ARY INT,FEMATRIX:ARY ARY INT,Night_tCopLightingTable:ARY ARY UCHAR,Night_tLightingTable:ARY ARY UCHAR,FEVECTOR:ARY INT,AIPerson_tGlueTable:ARY INT,tPItemList:ARY PTR STRUCT,tTextLocation:ARY SHORT,tArrowLocation:ARY SHORT,Car_tAccTable:ARY SHORT,AIScript_tScriptData:ARY STRUCT,tSaveRecords:ARY STRUCT,Night_tWeatherLightingTable:ARY UCHAR,DECDCTTAB:ARY USHORT,AICop_RoadBlockState:ENUM,AIDataRecord_RecordMethod_t:ENUM,AIDataRecord_WhichRecord_t:ENUM,AIHigh_CopGameType_t:ENUM,AIHigh_tAttackMode:ENUM,AIHigh_tDriveAwayMode:ENUM,AIScript_tAIReaction:ENUM,AIScript_tPlayAction:ENUM,Gear_t:ENUM,MANAGERTASK:ENUM,PRODUCTLOC:ENUM,PinkSlipsCarSelectState:ENUM,PinkSlipsErrorCode:ENUM,Udff_tAccessType:ENUM,VALIDITY:ENUM,VIDEOSTATE:ENUM,Weather_tState:ENUM; retail_duplicate_typedefs=52; source_duplicate_typedefs=363
recon/frontend/common/felines.cpp	felines.obj	OK	34	34	0	0	2	2	88	80	0	0	0	0	8	0	typedef_count_missing=COORD16:STRUCTx1,Draw_CarVertex:STRUCTx1,PCOORD16:STRUCTx1,Draw_PrimStruct:STRUCTx1,Draw_SVertex:STRUCTx1,Draw_tPixMap:STRUCTx1,Draw_tCacheHeader:STRUCTx1,DRender_tCalcView:STRUCTx1; retail_duplicate_typedefs=8
recon/frontend/common/fememcard.cpp	FEMemCard.obj	DIFF	131	131	0	0	2	2	367	299	415	4	9	466	170	409	named_extra=AICop_RoadBlockState,AIDataRecord_RecordMethod_t,AIDataRecord_WhichRecord_t,AIHigh_CopGameType_t,AIHigh_tAttackMode,AIHigh_tDriveAwayMode,Gear_t,PinkSlipsCarSelectState,VALIDITY,VIDEOSTATE,Weather_tState,Wingman_Role,blockadeMode_t,copType,crimeType,cruiseMode_t,eRampType,forceFocus_t,s_type,stateType_t,tAppCommand,tCarListType,tCarStatType,tCheatCode,tFront_ProcessingType,tMenuTextState,tMenuTextType,tPMenuCommandType,tPlayer,tScreenCongratsMessage,tScreenMainState,tScreen_TransitionType; retail_duplicate_named=tMenux1,tScreenx1,BO_tNewtonObjx1,TCBx1; anonymous_extra=ENTAG:4x1,ENTAG:4x1,ENTAG:4x1,ENTAG:4x1,ENTAG:4x1,STRTAG:8x1,STRTAG:216x1,STRTAG:512x1; typedef_count_missing=FE3d_zUV:STRUCTx1,Transformer_zUV:STRUCTx1,Transformer_zOverlay:STRUCTx1,COORD16:STRUCTx1,Trk_Quad:STRUCTx1,Draw_CarVertex:STRUCTx1,PCOORD16:STRUCTx1,Draw_PrimStruct:STRUCTx1,Transformer_zFacet:STRUCTx1,tTierInfo:STRUCTx1,Draw_SVertex:STRUCTx1,Draw_tPixMap:STRUCTx1,Sched_tFunctionSchedule:STRUCTx1,tCompetitor:STRUCTx1,Draw_tCacheHeader:STRUCTx1,tCarLineup:STRUCTx1,Transformer_zObj:STRUCTx1,tMenuItem:STRUCTx11,FE3d_zObj:STRUCTx1,tShapeInformation:STRUCTx1,FE3d_zFacet:STRUCTx1,GameSetup_tPerpData:STRUCTx1,tTourneyInfo:STRUCTx2,GameSetup_tControllerData:STRUCTx1,tScreen:STRUCTx2,tMenu:STRUCTx5,DRender_tCalcView:STRUCTx1,tDialogMessageStringWithTimeout:STRUCTx1,Car_tStats:STRUCTx1,tDialogInteractive:STRUCTx1,GameSetup_tUserSetting:STRUCTx1,tCarInfo:STRUCTx1; typedefs_extra=tMemIcon:ARY ARY ARY CHAR,CarLogic_tObservations:ARY ARY INT,FEMATRIX:ARY ARY INT,Night_tCopLightingTable:ARY ARY UCHAR,Night_tLightingTable:ARY ARY UCHAR,FEVECTOR:ARY INT,tPItemList:ARY PTR STRUCT,tTextLocation:ARY SHORT,tArrowLocation:ARY SHORT,Night_tWeatherLightingTable:ARY UCHAR,DECDCTTAB:ARY USHORT,AICop_RoadBlockState:ENUM,AIDataRecord_RecordMethod_t:ENUM,AIDataRecord_WhichRecord_t:ENUM,AIHigh_CopGameType_t:ENUM,AIHigh_tAttackMode:ENUM,AIHigh_tDriveAwayMode:ENUM,Gear_t:ENUM,PinkSlipsCarSelectState:ENUM,VALIDITY:ENUM,VIDEOSTATE:ENUM,Weather_tState:ENUM,Wingman_Role:ENUM,blockadeMode_t:ENUM,copType:ENUM,crimeType:ENUM,cruiseMode_t:ENUM,eRampType:ENUM,forceFocus_t:ENUM,s_type:ENUM,stateType_t:ENUM,tAppCommand:ENUM; retail_duplicate_typedefs=170; source_duplicate_typedefs=409
